File,URL,Time,Weather,Temperature,Humidity,Wind
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Friday 1 July,Thunderstorms. Partly cloudy.,28ʡC,1004 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Thunderstorms. Partly cloudy.,28ʡC,1003 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Partly cloudy.,28ʡC,1003 mbar,6 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Partly cloudy.,28ʡC,1003 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Partly cloudy.,28ʡC,1003 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Partly cloudy.,28ʡC,1003 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,28ʡC,1002 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,28ʡC,1002 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,28ʡC,1002 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,28ʡC,1002 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,28ʡC,1002 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,29ʡC,1003 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,30ʡC,1003 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,30ʡC,1003 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,31ʡC,1003 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Scattered clouds.,31ʡC,1003 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Scattered clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Scattered clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Scattered clouds.,33ʡC,1003 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Scattered clouds.,33ʡC,1003 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Scattered clouds.,34ʡC,1002 mbar,22 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Scattered clouds.,34ʡC,1002 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Scattered clouds.,35ʡC,1001 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Scattered clouds.,36ʡC,1001 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Scattered clouds.,36ʡC,1000 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Scattered clouds.,36ʡC,1000 mbar,9 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Scattered clouds.,33ʡC,1000 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Scattered clouds.,33ʡC,1000 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Scattered clouds.,32ʡC,1001 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Scattered clouds.,32ʡC,1001 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,31ʡC,1002 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Passing clouds.,31ʡC,1002 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,31ʡC,1002 mbar,19 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,31ʡC,1003 mbar,15 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,31ʡC,1003 mbar,11 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Partly cloudy.,30ʡC,1004 mbar,28 km/h
Soupfile_150.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,27ʡC,1005 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Monday 1 August,Fog.,30ʡC,1004 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Fog.,30ʡC,1004 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Fog.,30ʡC,1004 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Fog.,30ʡC,1003 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Fog.,30ʡC,1003 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Fog.,30ʡC,1003 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,30ʡC,1003 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,29ʡC,1003 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,28ʡC,1003 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,28ʡC,1003 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,28ʡC,1004 mbar,7 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,29ʡC,1005 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,30ʡC,1005 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,30ʡC,1004 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Fog.,31ʡC,1005 mbar,7 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Passing clouds.,32ʡC,1004 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Passing clouds.,33ʡC,1004 mbar,11 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Passing clouds.,33ʡC,1004 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Passing clouds.,35ʡC,1003 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Passing clouds.,35ʡC,1002 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Scattered clouds.,36ʡC,1002 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Scattered clouds.,36ʡC,1002 mbar,9 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Scattered clouds.,35ʡC,1001 mbar,20 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Scattered clouds.,35ʡC,1002 mbar,20 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Scattered clouds.,35ʡC,1001 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Scattered clouds.,34ʡC,1000 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Passing clouds.,34ʡC,1000 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Passing clouds.,34ʡC,1000 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Scattered clouds.,33ʡC,1000 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Scattered clouds.,32ʡC,1000 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Scattered clouds.,32ʡC,1001 mbar,17 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Scattered clouds.,31ʡC,1002 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,31ʡC,1002 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,31ʡC,1003 mbar,15 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,31ʡC,1003 mbar,17 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,31ʡC,1004 mbar,19 km/h
Soupfile_151.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Fog.,30ʡC,1004 mbar,9 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Thursday 1 September,Fog.,26ʡC,1007 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Fog.,26ʡC,1007 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Fog.,26ʡC,1006 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Fog.,26ʡC,1006 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Fog.,26ʡC,1005 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,26ʡC,1005 mbar,No wind
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,26ʡC,1006 mbar,No wind
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,26ʡC,1006 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,26ʡC,1006 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,27ʡC,1007 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,27ʡC,1007 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,27ʡC,1008 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,28ʡC,1008 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Broken clouds.,28ʡC,1008 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Broken clouds.,28ʡC,1008 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Thunderstorms. Broken clouds.,28ʡC,1008 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Thunderstorms. Broken clouds.,28ʡC,1008 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Drizzle. Broken clouds.,27ʡC,1007 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Fog.,28ʡC,1007 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Thunderstorms. Broken clouds.,28ʡC,1007 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Thunderstorms. Broken clouds.,27ʡC,1007 mbar,9 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Drizzle. Fog.,27ʡC,1007 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Drizzle. Fog.,26ʡC,1006 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Drizzle. Fog.,26ʡC,1005 mbar,9 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Drizzle. Fog.,26ʡC,1005 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Drizzle. Fog.,26ʡC,1005 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Fog.,26ʡC,1005 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Fog.,27ʡC,1004 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Fog.,27ʡC,1005 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Fog.,27ʡC,1005 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Fog.,27ʡC,1005 mbar,4 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Fog.,26ʡC,1006 mbar,No wind
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Fog.,26ʡC,1007 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Fog.,27ʡC,1007 mbar,6 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Fog.,27ʡC,1007 mbar,11 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Fog.,27ʡC,1008 mbar,7 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Fog.,27ʡC,1008 mbar,9 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Fog.,27ʡC,1008 mbar,13 km/h
Soupfile_152.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Fog.,27ʡC,1008 mbar,11 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Saturday 1 October,Fog.,29ʡC,1005 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Fog.,29ʡC,1005 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Partly cloudy.,29ʡC,1005 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Fog.,28ʡC,1005 mbar,22 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Fog.,27ʡC,1005 mbar,20 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Fog.,27ʡC,1005 mbar,20 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,27ʡC,1004 mbar,19 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,27ʡC,1004 mbar,17 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Partly cloudy.,27ʡC,1005 mbar,9 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Partly cloudy.,26ʡC,1005 mbar,13 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Light rain. Broken clouds.,25ʡC,1006 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Drizzle. Broken clouds.,25ʡC,1006 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Drizzle. Broken clouds.,26ʡC,1006 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,27ʡC,1007 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,27ʡC,1007 mbar,15 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Fog.,28ʡC,1007 mbar,17 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Fog.,29ʡC,1007 mbar,20 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Broken clouds.,30ʡC,1007 mbar,20 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Broken clouds.,30ʡC,1007 mbar,22 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Broken clouds.,31ʡC,1006 mbar,19 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Broken clouds.,32ʡC,1006 mbar,28 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Broken clouds.,33ʡC,1006 mbar,19 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Broken clouds.,33ʡC,1005 mbar,19 km/h
Soupfile_153.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Broken clouds.,33ʡC,1005 mbar,19 km/h
